name,price_doll,price,url_img,inf
Toyota Camry,$28000,2459240сом,https://im.mashina.kg/tachka/images//8/1/b/81be4be63b3890ee365ae8d0108df1e4_240x180.jpg,"2018г.,2.5л.,автоматседан,бензинрульслева,42600км"
Kia Sorento,$26500,2327495сом,https://im.mashina.kg/tachka/images//5/8/7/587e5b81e59981523d9085600ae45855_240x180.jpg,"2017г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,52000км"
Audi 80,$1195,105000сом,https://im.mashina.kg/tachka/images//d/d/c/ddc7fc0cafda87fd3b6f2c4cae236266_240x180.jpg,"1985г.,1.8л.,механикаседан,бензинрульслева,30000км"
Daewoo Matiz,$3199,281000сом,https://im.mashina.kg/tachka/images//0/3/5/035c747d541e728abb65f0268711ce21_240x180.jpg,"2004г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,202000км"
BMW 5 серии,$2700,237141сом,https://im.mashina.kg/tachka/images//5/c/c/5ccbc5d9b9fef6af519565c3f20b5a0f_240x180.jpg,"1989г.,3л.,механикаседан,бензинрульслева,5000км"
Chevrolet Matiz,$4156,365000сом,https://im.mashina.kg/tachka/images//9/0/9/909ed6c70ebf3aee37e88fa4e909cbf6_240x180.jpg,"2010г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,230000км"
Kia Carnival,$49000,4303670сом,https://im.mashina.kg/tachka/images//6/d/c/6dc86ffb686b952c70d83628f14590af_240x180.jpg,"2022г.,2.2л.,автоматминивэн,дизельрульслева,6200км"
Daewoo Matiz,$1537,135000сом,https://im.mashina.kg/tachka/images//9/1/6/916d8251186e569e76a8a2d342757d10_240x180.jpg,"1999г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,300000км"
Hyundai Palisade,$64500,5665035сом,https://im.mashina.kg/tachka/images//f/a/9/fa9f0bb3d26bc1831e6420352cd934a4_240x180.jpg,"2022г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,11300км"
Toyota Camry,$44500,3908435сом,https://im.mashina.kg/tachka/images//8/6/0/860e3910a0a53e03997fb9a86957a11f_240x180.jpg,"2021г.,2.5л.,вариаторседан,гибридрульслева,23000км"
Hyundai Palisade,$71000,6235930сом,https://im.mashina.kg/tachka/images//6/2/0/620bb8e4c9d838eff85a8ae91ab5571b_240x180.jpg,"2023г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,88км"
Hyundai Palisade,$48500,4259755сом,https://im.mashina.kg/tachka/images//1/5/b/15be9231523dac416c2fb9abc0082a25_240x180.jpg,"2021г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,33500км"
Lexus GX,$23500,2064005сом,https://im.mashina.kg/tachka/images//4/1/d/41dc4e292b1ffcbaf8db690f33070b39_240x180.jpg,"2005г.,4.7л.,автоматвнедорожник5дв.,бензинрульслева,200000км"
Chevrolet Cruze,$7500,658725сом,https://im.mashina.kg/tachka/images//b/5/6/b564ebf9a25f9725a42021b15b5ac4a8_240x180.jpg,"2011г.,2л.,автоматседан,дизельрульслева"
Toyota Avensis,$3473,305000сом,https://im.mashina.kg/tachka/images//2/f/e/2fe833f92739708b35881a6834590148_240x180.jpg,"1999г.,1.6л.,механикаседан,бензинрульслева,25000км"
Daewoo Nubira,$1537,135000сом,https://im.mashina.kg/tachka/images//e/7/5/e757bb906114487089500557d919dabb_240x180.jpg,"2000г.,1.6л.,механикаседан,бензинрульслева,320000км"
Jaguar XK,$38900,3416587сом,https://im.mashina.kg/tachka/images//9/c/0/9c0e8429562165cad218e1450a238722_240x180.jpg,"2009г.,5л.,автоматкупе,бензинрульслева,79000км"
Land Rover Range Rover,$21500,1888345сом,https://im.mashina.kg/tachka/images//f/2/f/f2fd4d291844cdf45cd225522c305455_240x180.jpg,"2012г.,5л.,автоматвнедорожник5дв.,бензинрульслева,133000км"
Toyota Land Cruiser,$64500,5665035сом,https://im.mashina.kg/tachka/images//e/2/d/e2dcfb047f59277d75323a3e8eff8a78_240x180.jpg,"2016г.,4.5л.,автоматвнедорожник5дв.,дизельрульслева,102000км"
Toyota Avensis,$5124,450000сом,https://im.mashina.kg/tachka/images//8/d/c/8dc3b7db70808fcb047414f878eabdfe_240x180.jpg,"2001г.,1.8л.,механикахэтчбек5дв.,бензинрульслева,230000км"
Honda Jazz,$6433,565000сом,https://im.mashina.kg/tachka/images//2/6/b/26beaa379b4c6c5e87a386cb1f4a32db_240x180.jpg,"2004г.,1.3л.,механикахэтчбек5дв.,бензинрульслева,346000км"
Lexus LX,$29000,2547070сом,https://im.mashina.kg/tachka/images//0/5/c/05c34cfbe034e2e21e8d609b0c850d4f_240x180.jpg,"2008г.,5.7л.,автоматвнедорожник5дв.,бензинрульслева,180000км"
Toyota Prius,$15500,1361365сом,https://im.mashina.kg/tachka/images//5/0/c/50c7505c7595526b3ea579f2a1c62689_240x180.jpg,"2017г.,1.8л.,автоматлифтбек,гибридрульслева,150000км"
Toyota RAV4,$21900,1923477сом,https://im.mashina.kg/tachka/images//a/f/a/afa4613775a0b738149bbc4c812fb67b_240x180.jpg,"2017г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,160000км"
Hyundai Palisade,$65500,5752865сом,https://im.mashina.kg/tachka/images//5/e/f/5ef2766c21bdbc310c7009d9e3fd491e_240x180.jpg,"2023г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,20000км"
Lexus ES,$41000,3601030сом,https://im.mashina.kg/tachka/images//4/9/9/499e52b160f1b3c1b962c8f7a5d7886c_240x180.jpg,"2018г.,2.5л.,вариаторседан,гибридрульслева,70000км"
Kia K7,$18000,1580940сом,https://im.mashina.kg/tachka/images//7/6/d/76da49d44f0aa908eb6576a951dc7c40_240x180.jpg,"2016г.,3л.,автоматседан,газрульслева,126000км"
Lexus ES,$27500,2415325сом,https://im.mashina.kg/tachka/images//0/9/5/095197bc137820c0622f04fb0780d284_240x180.jpg,"2016г.,2.5л.,вариаторседан,гибридрульслева,140000км"
Mercedes-Benz E-класс,$13000,1141790сом,https://im.mashina.kg/tachka/images//e/e/6/ee65a16aa552f0ee379898d3e498a563_240x180.jpg,"2001г.,4.3л.,автоматседан,бензинрульслева,190000км"
Daewoo Nexia,$2676,235000сом,https://im.mashina.kg/tachka/images//d/7/4/d74585c6f77ecc2d75d8887288e15f90_240x180.jpg,"2009г.,1.6л.,механикаседан,бензинрульслева,225000км"
Geely Monjaro,$38500,3381455сом,https://im.mashina.kg/tachka/images//a/6/7/a6793910c0aff7346e8c77a06fbabadd_240x180.jpg,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,15км"
Toyota Carina,$2049,180000сом,https://im.mashina.kg/tachka/images//c/d/a/cdad481c9cf4a7a71888e6df91fb9d21_240x180.jpg,"1994г.,1.6л.,механикаседан,бензинрульслева,150000км"
BMW 5 серии,$45000,3952350сом,https://im.mashina.kg/tachka/images//b/f/6/bf681b2e21f958a061fb8b11a64357b0_240x180.jpg,"2017г.,3л.,автоматседан,дизельрульслева,160000км"
Lexus NX,$40500,3557115сом,https://im.mashina.kg/tachka/images//a/0/b/a0b0c19ae8cc098afd865c12c2381918_240x180.jpg,"2018г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,58000км"
Honda Stepwgn,$12500,1097875сом,https://im.mashina.kg/tachka/images//3/e/f/3ef742153fac6694da488ca0c737a493_240x180.jpg,"2005г.,2л.,автоматминивэн,бензинрульсправа,188000км"
Toyota Crown Majesta,$11300,992479сом,https://im.mashina.kg/tachka/images//b/5/2/b52bccfd2494ce5219a0f171910f6fad_240x180.jpg,"2007г.,4.3л.,автоматседан,бензинрульсправа,194000км"
Land Rover Range Rover,$80000,7026400сом,https://im.mashina.kg/tachka/images//b/2/6/b262de119fe52d418238b3f173c3c31c_240x180.jpg,"2017г.,4.4л.,автоматвнедорожник5дв.,дизельрульслева,160000км"
Lexus RX,$23500,2064005сом,https://im.mashina.kg/tachka/images//5/a/5/5a55110f5b193d96c3538fc382f6d933_240x180.jpg,"2010г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,184000км"
ВАЗ (Lada) 2107,$3871,340000сом,https://im.mashina.kg/tachka/images//f/4/2/f420c6926cd04be75c034b0c243f3c6d_240x180.jpg,"2010г.,1.6л.,механикаседан,бензинрульслева,67030км"
ВАЗ (Lada) 2106,$1480,130000сом,https://im.mashina.kg/tachka/images//3/7/5/3751d4f96f72376e65c576d77b747ccd_240x180.jpg,"1989г.,1.5л.,механикаседан,бензинрульслева,77519км"
Chevrolet Malibu,$16000,1405280сом,https://im.mashina.kg/tachka/images//2/9/2/292d71dfd55370958f1fe8488851093e_240x180.jpg,"2017г.,2л.,автоматседан,бензинрульслева,162451км"
Toyota Camry,$8200,720206сом,https://im.mashina.kg/tachka/images//4/0/d/40dc3ffa1c7896c2dfb9f9ad39e95db5_240x180.jpg,"2003г.,2.4л.,механикаседан,бензинрульслева,299999км"
Honda Accord,$10000,878300сом,https://im.mashina.kg/tachka/images//0/4/4/04450d264529b1ad13828d340ee1e887_240x180.jpg,"2007г.,2.4л.,автоматседан,бензинрульсправа,200000км"
BMW 5 серии,$55000,4830650сом,https://im.mashina.kg/tachka/images//5/0/2/502e9950803059514d7438a9a90715bc_240x180.jpg,"2019г.,3л.,автоматседан,бензинрульслева,100000км"
Toyota Prius,$12900,1133007сом,https://im.mashina.kg/tachka/images//3/3/0/330fab82eb8756b3367dc0deef18d363_240x180.jpg,"2015г.,1.8л.,автоматхэтчбек5дв.,гибридрульслева,19699км"
Mercedes-Benz C-Класс,$6200,544546сом,https://im.mashina.kg/tachka/images//d/1/d/d1de34de088798adff630737c0fde013_240x180.jpg,"2001г.,2л.,автоматседан,бензинрульслева,290000км"
Toyota Camry,$16000,1405280сом,https://im.mashina.kg/tachka/images//d/4/5/d45157493a6b920e801d806299f3dd17_240x180.jpg,"2012г.,2.5л.,автоматседан,бензинрульслева,150000км"
BMW 5 серии,$28000,2459240сом,https://im.mashina.kg/tachka/images//d/1/5/d15cdb193d331c799e47cebba11fc9f4_240x180.jpg,"2015г.,2л.,автоматседан,дизельрульслева,138000км"
Mazda 3,$5693,500000сом,https://im.mashina.kg/tachka/images//2/1/f/21f023f48b29dc7f635091f45c5b9b7c_240x180.jpg,"2005г.,1.6л.,автоматседан,бензинрульслева,223056км"
Mazda Demio,$4554,400000сом,https://im.mashina.kg/tachka/images//0/c/d/0cda870000fe3b2b14b70d4a61a91ae9_240x180.jpg,"2005г.,1.3л.,автоматхэтчбек5дв.,бензинрульсправа,385100км"
Lexus ES,$40500,3557115сом,https://im.mashina.kg/tachka/images//8/3/6/8360448d4426076e7155ef647527306a_240x180.jpg,"2018г.,2.5л.,вариаторседан,гибридрульслева,53000км"
Lexus RX,$15045,1321402сом,https://im.mashina.kg/tachka/images//9/5/2/952e9b2468984fd59ad91bcf4279b0bd_240x180.jpg,"2004г.,3.3л.,автоматвнедорожник5дв.,бензинрульслева"
Mazda 626,$4782,420000сом,https://im.mashina.kg/tachka/images//8/b/3/8b3085f50ad5ca3a8e8d35b276f5c90c_240x180.jpg,"2000г.,2л.,механикаседан,бензинрульслева,246000км"
Toyota Prius,$13500,1185705сом,https://im.mashina.kg/tachka/images//d/7/a/d7aed75f37acfb298dd6c3bf85825d85_240x180.jpg,"2015г.,1.8л.,автоматхэтчбек5дв.,гибридрульслева,116000км"
Kia Carnival,$25000,2195750сом,https://im.mashina.kg/tachka/images//a/9/a/a9a8ba71b3b6f814a682580665a8b182_240x180.jpg,"2017г.,2.2л.,автоматминивэн,дизельрульслева,112000км"
Honda Fit,$7700,676291сом,https://im.mashina.kg/tachka/images//7/0/4/70465e154e2ccaf3049b4e2668bb8ce0_240x180.jpg,"2008г.,1.5л.,автоматхэтчбек5дв.,бензинрульсправа,155000км"
Toyota Highlander,$21000,1844430сом,https://im.mashina.kg/tachka/images//2/1/4/214c8e0e44fbde262619505a444df38d_240x180.jpg,"2008г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,220000км"
Toyota Corolla,$18000,1580940сом,https://im.mashina.kg/tachka/images//9/c/9/9c9a61c0010c184a66490165ba66c7d3_240x180.jpg,"2019г.,1.6л.,механикаседан,бензинрульслева,204000км"
Toyota Camry,$35000,3074050сом,https://im.mashina.kg/tachka/images//c/d/d/cddd76393a23822e16b18c8e53abf2b9_240x180.jpg,"2022г.,2.5л.,вариаторседан,гибридрульслева,12500км"
Kia Sorento,$28800,2529504сом,https://im.mashina.kg/tachka/images//3/3/e/33ea1f9e235777bf666bf97ca4ec92ac_240x180.jpg,"2016г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,127000км"
Toyota Land Cruiser,$38000,3337540сом,https://im.mashina.kg/tachka/images//7/3/4/7340c3a904409d749e1d676ac44bda2e_240x180.jpg,"2011г.,4.5л.,автоматвнедорожник5дв.,дизельрульслева,240000км"
Lexus ES,$15900,1396497сом,https://im.mashina.kg/tachka/images//2/0/f/20f9b43e485f569970a6dbdbea275762_240x180.jpg,"2012г.,3.5л.,автоматседан,бензинрульслева,156000км"
Subaru Forester,$22700,1993741сом,https://im.mashina.kg/tachka/images//e/a/2/ea2157840f1a1842c584168a9b9e8f25_240x180.jpg,"2018г.,2.5л.,вариаторвнедорожник5дв.,бензинрульслева,79000км"
Mercedes-Benz S-класс,$14300,1255969сом,https://im.mashina.kg/tachka/images//f/5/e/f5eef38cb10e2eb4b8b5213e90df7490_240x180.jpg,"2007г.,5.5л.,автоматседан,бензинрульслева,20000км"
Chevrolet Aveo,$3416,300000сом,https://im.mashina.kg/tachka/images//6/4/2/64206b9d2b4bdee287c58acef478d98b_240x180.jpg,"2007г.,1.2л.,механикахэтчбек5дв.,бензинрульслева"
Honda Fit,$8807,773519сом,https://im.mashina.kg/tachka/images//b/2/8/b28024c392632e4d6e38c9d69113b66d_240x180.jpg,"2009г.,1.3л.,вариаторхэтчбек5дв.,бензинрульслева,166000км"
Volkswagen Golf,$5900,518197сом,https://im.mashina.kg/tachka/images//f/7/6/f763c910180d2929c9e2c9bb0941431b_240x180.jpg,"2003г.,1.6л.,автоматхэтчбек5дв.,бензинрульслева,20000км"
Mercedes-Benz E-класс,$8500,746555сом,https://im.mashina.kg/tachka/images//b/7/8/b78b41a6e1984772691f09179b9aedec_240x180.jpg,"2003г.,2.6л.,автоматседан,бензинрульслева,200000км"
Toyota Camry,$32000,2810560сом,https://im.mashina.kg/tachka/images//2/a/c/2ac1659b61696847e935bc7079179646_240x180.jpg,"2021г.,3.5л.,автоматседан,бензинрульслева,22000км"
Kia Carnival,$20600,1809298сом,https://im.mashina.kg/tachka/images//1/4/7/1470be8bc8489523c3bea1cfb26bd741_240x180.jpg,"2016г.,2.2л.,автоматминивэн,дизельрульслева,165250км"
Mercedes-Benz C-Класс,$6262,550000сом,https://im.mashina.kg/tachka/images//b/f/3/bf388818417d68335ad5280ea110aa48_240x180.jpg,"2001г.,2л.,механикаседан,бензинрульслева,285000км"
Chevrolet Tracker,$13500,1185705сом,https://im.mashina.kg/tachka/images//8/b/2/8b2afaafdf4274ccb9abda1e8e29c92c_240x180.jpg,"2017г.,1.7л.,автоматвнедорожник5дв.,дизельрульслева,147000км"
Toyota Camry,$26000,2283580сом,https://im.mashina.kg/tachka/images//6/4/8/648f1c336c6ea4f31eac157d2f54ecb1_240x180.jpg,"2019г.,2.5л.,автоматседан,бензинрульслева,114000км"
Mercedes-Benz S-класс,$8100,711423сом,https://im.mashina.kg/tachka/images//e/7/5/e757987e544921bf2fa82819a8d11eb4_240x180.jpg,"1996г.,5л.,автоматседан,бензинрульслева,290000км"
Lexus GX,$50000,4391500сом,https://im.mashina.kg/tachka/images//3/5/f/35f0ade5dab01430dbd44531af27efa6_240x180.jpg,"2016г.,4.6л.,автоматвнедорожник5дв.,бензинрульслева,86600км"
Audi 80,$1822,160000сом,https://im.mashina.kg/tachka/images//5/b/3/5b35ef12b7e59db68b80661d595373ea_240x180.jpg,"1989г.,1.6л.,механикаседан,бензинрульслева,215366км"
Chevrolet Malibu,$16200,1422846сом,https://im.mashina.kg/tachka/images//7/c/e/7ce377101730e0e70474f1c0662cfb6e_240x180.jpg,"2017г.,2л.,автоматседан,бензинрульслева,95000км"
BMW X5,$45000,3952350сом,https://im.mashina.kg/tachka/images//6/9/d/69dd68ff1333d7e8a45abe909eae12ea_240x180.jpg,"2014г.,3л.,автоматвнедорожник5дв.,бензинрульслева,130000км"
